city_development_index,relevent_experience,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,target
0.923,1.0,0.0,4.0,7,250,4,26,0
0.884,1.0,0.0,3.0,4,750,2,41,0
0.8270000000000001,1.0,0.0,2.0,14,0,1,109,0
0.855,1.0,2.0,2.0,7,2500,2,34,1
0.855,1.0,0.0,3.0,16,0,1,18,0
0.624,1.0,0.0,2.0,11,0,1,106,0
0.92,1.0,0.0,2.0,21,250,5,79,0
0.899,0.0,2.0,0.0,3,0,2,58,0
0.92,0.0,0.0,3.0,21,75,5,118,0
0.92,1.0,0.0,3.0,10,10000,1,56,0
0.698,1.0,0.0,2.0,9,25,2,72,0
0.92,1.0,0.0,1.0,14,75,4,94,0
0.92,1.0,0.0,3.0,21,75,5,97,0
0.884,0.0,0.0,2.0,21,0,5,132,0
0.527,0.0,2.0,1.0,4,0,1,14,1
0.624,1.0,1.0,2.0,3,25,2,328,1
0.91,1.0,2.0,2.0,2,7500,1,170,0
0.893,1.0,1.0,2.0,12,7500,2,34,0
0.624,1.0,0.0,2.0,8,7500,2,66,0
0.92,1.0,0.0,2.0,11,75,5,45,0
0.924,0.0,0.0,0.0,0,0,0,244,0
0.92,1.0,0.0,1.0,10,75,1,57,0
0.698,0.0,2.0,2.0,5,10000,1,170,0
0.855,0.0,2.0,2.0,4,10000,2,25,0
0.91,0.0,0.0,0.0,3,0,0,141,0
0.897,1.0,0.0,3.0,19,5,1,18,0
0.624,0.0,0.0,2.0,5,10000,2,36,0
0.804,1.0,0.0,3.0,14,5,5,92,0
0.624,1.0,0.0,2.0,15,7500,5,20,0
0.926,0.0,2.0,1.0,8,0,1,79,0
0.91,0.0,0.0,2.0,7,10000,2,18,0
0.92,1.0,0.0,3.0,18,7500,5,52,0
0.926,1.0,0.0,1.0,13,250,5,118,0
0.923,1.0,0.0,2.0,12,0,1,17,0
0.939,1.0,0.0,2.0,21,0,5,64,0
0.55,1.0,0.0,3.0,17,2500,5,107,0
0.6659999999999999,0.0,2.0,2.0,5,0,1,38,1
0.624,0.0,2.0,2.0,4,0,0,102,1
0.92,1.0,0.0,2.0,21,25,1,22,0
0.624,1.0,0.0,2.0,9,750,4,144,1
0.6890000000000001,0.0,1.0,0.0,2,0,0,20,1
0.742,1.0,0.0,2.0,12,75,1,30,0
0.91,1.0,2.0,2.0,17,250,5,26,0
0.92,1.0,0.0,3.0,21,0,1,64,1
0.855,1.0,0.0,3.0,7,250,2,8,0
0.92,1.0,0.0,2.0,21,2500,5,234,0
0.92,1.0,0.0,2.0,21,0,1,43,1
0.897,1.0,0.0,3.0,10,75,3,40,0
0.74,1.0,0.0,2.0,10,2500,5,242,0
0.4479999999999999,1.0,1.0,3.0,6,0,1,18,1
0.939,1.0,0.0,2.0,21,0,5,28,0
0.698,1.0,0.0,2.0,10,5,1,8,0
0.925,1.0,0.0,3.0,9,0,1,34,0
0.939,1.0,0.0,2.0,16,10000,3,28,0
0.624,1.0,2.0,2.0,5,750,4,12,1
0.878,1.0,0.0,3.0,15,0,1,322,0
0.92,0.0,1.0,2.0,3,0,1,43,0
0.92,1.0,0.0,2.0,21,750,3,52,1
0.884,1.0,0.0,3.0,12,0,5,19,1
0.92,1.0,0.0,2.0,4,0,1,11,0
0.92,1.0,0.0,2.0,21,750,5,9,0
0.624,0.0,2.0,2.0,7,0,0,33,1
0.794,1.0,2.0,2.0,14,0,1,100,0
0.866,1.0,2.0,2.0,8,5,2,288,0
0.738,1.0,2.0,2.0,12,0,4,91,1
0.855,1.0,2.0,2.0,9,5,1,24,0
0.92,1.0,0.0,2.0,10,0,2,8,0
0.926,1.0,0.0,3.0,11,75,1,91,0
0.624,1.0,0.0,2.0,7,10000,1,123,0
0.897,1.0,0.0,3.0,5,75,1,84,0
0.698,1.0,0.0,2.0,10,250,5,15,0
0.887,0.0,2.0,1.0,7,0,1,12,0
0.92,1.0,0.0,2.0,19,2500,5,57,0
0.92,0.0,2.0,1.0,9,0,1,105,1
0.89,1.0,2.0,2.0,6,75,1,48,0
0.769,1.0,0.0,3.0,9,0,1,50,0
0.92,1.0,0.0,2.0,3,75,5,7,0
0.698,1.0,0.0,3.0,14,2500,5,29,1
0.939,1.0,0.0,4.0,21,25,5,122,0
0.92,0.0,0.0,0.0,3,0,0,73,0
0.647,1.0,0.0,3.0,11,10000,5,110,0
0.91,1.0,0.0,2.0,21,10000,5,130,0
0.913,1.0,0.0,2.0,12,25,1,58,0
0.624,0.0,2.0,1.0,0,0,0,61,1
0.91,1.0,0.0,2.0,21,0,2,79,0
0.624,1.0,2.0,4.0,4,25,2,17,0
0.897,1.0,1.0,2.0,3,5,1,29,0
0.855,1.0,0.0,1.0,5,75,3,57,0
0.893,1.0,0.0,3.0,12,10000,1,42,0
0.91,1.0,0.0,3.0,8,2500,1,14,0
0.624,1.0,0.0,2.0,4,75,1,89,1
0.923,1.0,0.0,2.0,5,10000,2,17,0
0.624,1.0,0.0,3.0,6,75,5,23,0
0.92,0.0,2.0,2.0,6,10000,1,25,0
0.624,1.0,2.0,3.0,7,250,1,154,0
0.579,0.0,2.0,2.0,4,5,1,135,0
0.926,1.0,0.0,2.0,7,250,3,11,1
0.91,1.0,0.0,1.0,19,250,2,20,0
0.92,1.0,0.0,3.0,1,0,0,48,1
0.92,0.0,0.0,1.0,2,0,0,91,0
0.762,0.0,2.0,1.0,8,0,1,36,0
0.866,1.0,0.0,2.0,13,0,1,46,1
0.92,1.0,0.0,3.0,12,10000,2,36,0
0.7759999999999999,1.0,0.0,3.0,15,2500,2,25,0
0.91,1.0,0.0,2.0,10,7500,1,40,0
0.92,1.0,0.0,2.0,3,25,1,30,0
0.6659999999999999,1.0,0.0,2.0,12,750,2,15,1
0.6659999999999999,1.0,0.0,2.0,8,25,1,96,0
0.897,1.0,0.0,3.0,5,5,1,76,0
0.92,1.0,0.0,2.0,21,5,1,39,0
0.92,0.0,2.0,2.0,2,0,1,72,0
0.923,0.0,2.0,1.0,1,5,1,105,0
0.926,1.0,0.0,2.0,17,7500,5,3,0
0.92,1.0,1.0,2.0,7,7500,4,110,0
0.624,1.0,0.0,2.0,7,0,0,84,1
0.836,0.0,0.0,3.0,6,750,1,22,0
0.92,1.0,0.0,2.0,16,10000,5,17,0
0.913,1.0,0.0,2.0,21,0,0,42,0
0.92,1.0,0.0,2.0,7,75,2,100,0
0.895,0.0,0.0,1.0,7,0,4,32,0
0.795,1.0,0.0,1.0,5,2500,1,49,0
0.722,1.0,0.0,2.0,8,0,1,324,0
0.682,0.0,2.0,2.0,0,0,1,21,1
0.555,1.0,0.0,2.0,2,0,1,29,0
0.926,1.0,0.0,4.0,21,75,5,25,0
0.855,0.0,1.0,1.0,4,75,2,96,0
0.92,1.0,0.0,2.0,6,10000,2,13,0
0.92,0.0,0.0,0.0,6,0,1,34,0
0.91,0.0,2.0,1.0,5,0,1,44,0
0.92,1.0,0.0,2.0,21,5,5,36,0
0.897,0.0,1.0,2.0,1,75,1,45,1
0.91,1.0,0.0,2.0,21,75,4,50,0
0.624,1.0,0.0,2.0,4,75,1,21,0
0.915,1.0,0.0,2.0,20,5,3,41,0
0.92,1.0,0.0,2.0,21,250,5,83,0
0.754,0.0,2.0,1.0,4,0,4,43,1
0.92,1.0,0.0,2.0,21,250,1,17,0
0.92,0.0,0.0,2.0,21,0,1,32,1
0.624,1.0,2.0,3.0,9,75,1,60,1
0.698,0.0,2.0,1.0,1,0,1,67,0
0.91,1.0,0.0,2.0,21,0,5,15,0
0.887,0.0,2.0,2.0,6,0,0,42,1
0.926,1.0,0.0,3.0,20,2500,5,54,0
0.91,0.0,0.0,2.0,4,75,1,36,0
0.624,1.0,0.0,3.0,6,0,1,22,0
0.624,0.0,2.0,2.0,4,0,0,25,1
0.913,0.0,2.0,2.0,1,0,0,30,1
0.624,1.0,0.0,2.0,11,250,2,106,1
0.923,1.0,1.0,1.0,1,75,1,190,0
0.92,1.0,0.0,2.0,16,75,2,7,0
0.698,1.0,0.0,2.0,21,5,1,26,0
0.926,1.0,0.0,2.0,16,250,1,86,0
0.926,1.0,0.0,1.0,19,75,5,163,0
0.92,1.0,0.0,3.0,21,10000,1,256,0
0.899,1.0,1.0,2.0,18,250,5,7,0
0.92,1.0,0.0,2.0,21,0,1,178,1
0.624,1.0,1.0,2.0,3,25,1,198,0
0.836,1.0,0.0,2.0,21,75,5,24,0
0.789,0.0,2.0,2.0,1,250,1,35,0
0.579,1.0,0.0,2.0,7,75,1,74,1
0.926,0.0,0.0,2.0,11,0,1,17,1
0.926,0.0,1.0,1.0,2,25,2,13,0
0.926,1.0,0.0,3.0,8,250,1,41,0
0.92,1.0,0.0,2.0,19,5,2,88,0
0.91,0.0,2.0,1.0,3,0,1,57,0
0.74,1.0,0.0,2.0,12,75,1,3,0
0.624,0.0,2.0,2.0,0,250,1,22,0
0.92,1.0,0.0,2.0,19,250,3,52,0
0.92,0.0,2.0,2.0,3,0,3,15,1
0.913,1.0,0.0,2.0,7,10000,2,18,0
0.92,0.0,2.0,3.0,5,0,3,26,1
0.624,1.0,0.0,2.0,0,75,1,102,1
0.743,0.0,0.0,2.0,12,250,2,4,0
0.887,0.0,2.0,2.0,4,0,1,20,0
0.698,1.0,0.0,2.0,4,75,1,40,0
0.754,1.0,0.0,2.0,12,75,1,22,0
0.624,0.0,0.0,2.0,3,10000,1,8,1
0.92,1.0,0.0,2.0,13,7500,1,98,0
0.698,0.0,2.0,2.0,7,0,2,54,1
0.923,1.0,0.0,3.0,11,5,0,154,0
0.92,1.0,0.0,1.0,21,2500,2,182,0
0.92,0.0,2.0,2.0,4,10000,1,69,0
0.555,1.0,0.0,1.0,6,0,5,85,0
0.91,0.0,1.0,2.0,7,75,1,50,0
0.923,1.0,0.0,2.0,14,750,4,18,0
0.727,1.0,2.0,3.0,7,75,1,40,1
0.624,0.0,0.0,0.0,0,0,0,56,1
0.899,1.0,0.0,1.0,9,250,1,134,0
0.92,1.0,0.0,2.0,18,7500,5,109,0
0.91,1.0,0.0,2.0,21,75,1,28,0
0.847,0.0,2.0,2.0,11,0,3,194,0
0.804,1.0,0.0,3.0,10,75,2,89,0
0.89,1.0,2.0,1.0,8,75,1,114,0
0.92,1.0,0.0,2.0,16,25,5,134,0
0.913,1.0,0.0,2.0,15,75,1,3,0
0.92,1.0,0.0,2.0,16,75,2,40,0
0.92,1.0,0.0,2.0,20,750,1,66,0
0.855,1.0,0.0,3.0,14,75,2,102,0
0.698,1.0,0.0,2.0,13,75,1,96,0
0.624,1.0,0.0,3.0,9,0,1,26,1
0.624,0.0,0.0,3.0,12,5,0,306,0
0.939,1.0,0.0,3.0,9,75,4,192,1
0.939,0.0,2.0,1.0,2,750,1,54,0
0.624,1.0,0.0,2.0,7,10000,4,92,1
0.92,0.0,2.0,3.0,21,7500,5,4,0
0.92,1.0,0.0,2.0,21,5,5,178,0
0.913,1.0,0.0,2.0,5,5,0,15,0
0.897,1.0,0.0,3.0,14,10000,3,34,0
0.878,1.0,0.0,3.0,8,250,1,30,0
0.915,1.0,0.0,2.0,4,5,2,46,1
0.92,1.0,0.0,2.0,15,2500,0,166,0
0.939,1.0,1.0,2.0,2,2500,1,37,0
0.926,0.0,2.0,3.0,21,7500,4,108,1
0.926,1.0,1.0,3.0,16,75,3,58,0
0.855,0.0,2.0,2.0,7,0,2,16,1
0.897,0.0,2.0,1.0,7,0,0,60,0
0.92,1.0,0.0,3.0,15,10000,5,64,0
0.926,1.0,0.0,3.0,21,2500,2,182,0
0.924,1.0,0.0,3.0,7,5,3,75,0
0.924,1.0,0.0,2.0,21,10000,4,18,0
0.804,1.0,0.0,3.0,5,75,4,210,0
0.92,0.0,0.0,1.0,3,0,0,48,0
0.92,1.0,0.0,2.0,8,250,5,10,0
0.794,1.0,0.0,2.0,9,750,2,11,0
0.92,0.0,1.0,1.0,2,0,1,47,1
0.893,0.0,0.0,3.0,21,2500,2,47,0
0.939,1.0,0.0,2.0,14,75,1,68,0
0.903,1.0,0.0,2.0,4,25,1,80,0
0.92,1.0,0.0,3.0,15,250,2,74,0
0.926,1.0,2.0,3.0,11,2500,1,13,0
0.926,0.0,0.0,1.0,5,0,0,81,0
0.8959999999999999,0.0,2.0,2.0,4,0,0,36,1
0.926,1.0,0.0,3.0,21,0,2,128,0
0.624,1.0,0.0,2.0,10,2500,3,58,0
0.802,1.0,0.0,3.0,9,2500,2,51,0
0.855,1.0,2.0,1.0,3,75,0,104,0
0.767,0.0,2.0,1.0,4,5,1,43,0
0.92,1.0,0.0,2.0,21,75,5,4,0
0.55,1.0,0.0,2.0,10,5,0,50,1
0.92,1.0,0.0,2.0,21,75,2,184,0
0.6659999999999999,1.0,2.0,2.0,14,10000,3,258,1
0.92,1.0,0.0,2.0,5,2500,2,18,0
0.926,0.0,0.0,3.0,4,5,2,21,0
0.754,0.0,1.0,3.0,10,10000,2,41,0
0.8959999999999999,1.0,0.0,3.0,9,250,3,20,0
0.92,1.0,0.0,2.0,21,250,4,17,0
0.92,0.0,1.0,2.0,1,0,1,128,1
0.939,1.0,0.0,2.0,21,10000,2,68,0
0.92,1.0,0.0,2.0,21,0,1,51,1
0.897,1.0,0.0,3.0,21,7500,5,282,0
0.55,1.0,0.0,2.0,17,750,1,22,0
0.91,0.0,0.0,0.0,2,0,0,81,0
0.624,1.0,0.0,2.0,3,250,1,80,0
0.479,1.0,0.0,4.0,21,0,5,79,1
0.92,0.0,0.0,4.0,21,2500,2,83,0
0.775,1.0,1.0,2.0,10,2500,5,14,1
0.884,1.0,0.0,2.0,6,5,4,50,1
0.887,1.0,0.0,1.0,12,75,4,128,1
0.701,1.0,0.0,3.0,16,25,3,11,0
0.887,0.0,2.0,1.0,9,0,2,67,0
0.91,1.0,1.0,2.0,4,0,0,62,0
0.92,1.0,0.0,2.0,21,0,5,268,0
0.624,1.0,0.0,2.0,5,10000,1,26,1
0.92,0.0,2.0,1.0,11,25,1,44,0
0.92,1.0,0.0,2.0,4,250,1,86,0
0.91,1.0,0.0,2.0,21,2500,5,46,0
0.92,1.0,0.0,2.0,5,10000,1,49,0
0.897,1.0,0.0,3.0,14,25,1,15,0
0.7390000000000001,0.0,0.0,1.0,3,0,0,29,0
0.624,1.0,0.0,2.0,4,2500,1,8,1
0.887,0.0,2.0,2.0,9,0,1,44,0
0.624,1.0,0.0,2.0,1,75,1,27,1
0.926,1.0,0.0,2.0,17,75,5,23,0
0.6659999999999999,1.0,0.0,2.0,21,75,5,2,0
0.926,1.0,0.0,2.0,6,25,2,9,0
0.624,1.0,2.0,3.0,7,10000,3,87,1
0.925,1.0,0.0,3.0,2,750,2,13,0
0.91,1.0,0.0,2.0,10,75,1,76,0
0.92,1.0,2.0,2.0,15,0,1,18,1
0.92,1.0,0.0,3.0,12,75,1,53,0
0.92,1.0,0.0,3.0,21,250,5,11,0
0.92,1.0,2.0,1.0,9,10000,2,45,0
0.6659999999999999,1.0,0.0,2.0,10,75,2,5,0
0.754,1.0,0.0,2.0,11,7500,1,90,0
0.92,1.0,0.0,2.0,14,25,2,4,0
0.92,1.0,0.0,2.0,21,25,3,10,0
0.899,1.0,1.0,2.0,16,10000,1,82,0
0.887,0.0,0.0,2.0,19,75,5,26,0
0.624,1.0,0.0,3.0,13,10000,1,107,1
0.698,1.0,0.0,3.0,11,5,2,29,1
0.866,0.0,0.0,1.0,4,0,0,66,0
0.624,0.0,2.0,2.0,3,0,0,42,1
0.7659999999999999,1.0,0.0,3.0,10,250,1,64,0
0.949,1.0,1.0,1.0,5,5,1,61,0
0.893,1.0,0.0,4.0,21,10000,5,11,0
0.92,1.0,0.0,2.0,12,0,3,222,1
0.92,0.0,2.0,2.0,9,0,0,83,1
0.754,0.0,2.0,2.0,0,0,0,19,1
0.698,0.0,1.0,2.0,18,25,1,97,0
0.624,1.0,0.0,3.0,8,250,5,36,1
0.924,1.0,0.0,2.0,21,0,1,69,0
0.527,0.0,2.0,1.0,0,250,2,57,1
0.92,1.0,0.0,2.0,10,10000,5,166,0
0.939,1.0,0.0,2.0,16,5,5,226,0
0.92,1.0,0.0,3.0,21,7500,5,46,0
0.92,1.0,0.0,3.0,8,10000,0,42,0
0.698,1.0,0.0,3.0,7,0,1,70,0
0.698,0.0,2.0,1.0,10,25,1,102,1
0.624,1.0,0.0,2.0,1,7500,0,67,1
0.92,1.0,0.0,2.0,16,7500,0,194,0
0.518,1.0,1.0,3.0,0,0,2,14,1
0.754,1.0,0.0,2.0,8,10000,0,12,0
0.924,1.0,0.0,2.0,21,5,5,100,0
0.939,1.0,0.0,2.0,21,5,5,41,0
0.624,1.0,1.0,2.0,4,0,1,56,0
0.91,0.0,2.0,2.0,5,75,1,151,0
0.926,0.0,2.0,1.0,5,75,2,43,0
0.92,0.0,2.0,1.0,2,750,1,40,0
0.91,1.0,0.0,2.0,6,25,3,42,0
0.624,0.0,1.0,2.0,4,250,0,70,1
0.5579999999999999,1.0,1.0,3.0,12,0,4,35,1
0.91,1.0,0.0,3.0,7,250,1,46,0
0.92,1.0,0.0,2.0,9,10000,2,149,0
0.926,1.0,0.0,3.0,16,10000,1,10,0
0.92,1.0,0.0,2.0,21,75,5,88,0
0.843,1.0,2.0,3.0,8,0,1,1,0
0.8959999999999999,1.0,0.0,1.0,6,5,2,8,0
0.92,1.0,0.0,2.0,15,2500,2,23,0
0.55,0.0,2.0,2.0,3,0,0,72,1
0.91,1.0,0.0,2.0,21,250,1,116,0
0.624,0.0,0.0,0.0,3,0,0,14,0
0.767,1.0,0.0,2.0,17,0,1,55,0
0.624,0.0,2.0,2.0,5,25,1,32,0
0.91,1.0,0.0,2.0,5,7500,1,94,0
0.624,0.0,2.0,1.0,1,0,0,166,1
0.897,0.0,0.0,3.0,18,75,1,31,0
0.624,1.0,0.0,2.0,10,0,0,28,1
0.92,1.0,0.0,2.0,11,75,1,62,0
0.624,1.0,0.0,3.0,1,75,1,126,0
0.55,1.0,0.0,2.0,15,2500,3,165,1
0.92,1.0,0.0,2.0,21,10000,5,79,0
0.624,1.0,0.0,3.0,21,750,5,26,1
0.91,0.0,0.0,3.0,7,250,1,14,0
0.91,1.0,0.0,3.0,16,25,1,144,0
0.924,0.0,0.0,3.0,5,75,2,116,0
0.92,1.0,0.0,2.0,19,250,4,14,1
0.926,0.0,0.0,1.0,7,5,1,46,0
0.92,0.0,0.0,1.0,3,0,0,29,0
0.624,1.0,0.0,2.0,6,750,0,11,1
0.92,1.0,0.0,2.0,6,25,1,102,0
0.624,1.0,0.0,2.0,6,75,1,43,0
0.92,0.0,0.0,2.0,6,10000,5,25,0
0.624,1.0,0.0,2.0,2,25,2,38,0
0.92,1.0,0.0,2.0,4,10000,1,180,0
0.92,0.0,2.0,2.0,2,0,1,13,1
0.91,0.0,1.0,2.0,6,10000,5,24,0
0.855,1.0,0.0,2.0,3,250,1,42,0
0.855,1.0,0.0,1.0,2,250,1,24,0
0.924,1.0,0.0,3.0,2,75,1,60,0
0.855,1.0,0.0,3.0,19,25,5,66,0
0.92,0.0,0.0,2.0,7,0,1,5,1
0.897,1.0,0.0,3.0,11,5,3,56,0
0.624,1.0,2.0,2.0,3,75,2,17,0
0.92,1.0,0.0,2.0,13,250,1,66,0
0.804,1.0,0.0,2.0,5,2500,1,31,0
0.92,0.0,1.0,4.0,3,2500,2,14,0
0.92,1.0,0.0,2.0,9,2500,4,28,0
0.893,1.0,1.0,2.0,6,5,1,19,0
0.624,1.0,0.0,2.0,8,0,3,222,1
0.91,1.0,2.0,2.0,12,250,1,6,0
0.926,1.0,1.0,2.0,12,250,1,46,0
0.92,1.0,0.0,2.0,15,250,5,62,0
0.926,0.0,0.0,2.0,21,25,5,6,0
0.89,1.0,0.0,2.0,21,250,5,80,0
0.802,1.0,0.0,2.0,11,0,1,48,1
0.926,0.0,1.0,2.0,5,250,2,28,0
0.939,1.0,0.0,4.0,11,5,1,133,0
0.92,1.0,0.0,2.0,11,750,1,78,0
0.722,1.0,2.0,1.0,1,7500,1,48,0
0.624,1.0,0.0,2.0,3,75,1,7,1
0.92,0.0,2.0,3.0,7,5,1,80,0
0.68,1.0,0.0,2.0,4,250,2,45,0
0.91,1.0,0.0,3.0,14,75,4,19,1
0.804,1.0,0.0,1.0,21,75,1,110,0
0.926,1.0,0.0,2.0,21,0,1,57,0
0.92,1.0,0.0,2.0,12,250,1,30,0
0.926,1.0,2.0,2.0,10,75,1,58,0
0.92,0.0,0.0,2.0,21,75,5,104,0
0.926,0.0,2.0,1.0,5,0,1,61,0
0.624,1.0,0.0,2.0,21,25,0,14,1
0.91,1.0,0.0,3.0,15,75,1,124,0
0.698,1.0,0.0,2.0,8,250,5,17,0
0.878,1.0,0.0,4.0,21,750,2,50,0
0.92,1.0,0.0,2.0,21,250,5,48,1
0.92,1.0,0.0,2.0,13,750,5,56,0
0.527,0.0,0.0,2.0,2,75,1,232,0
0.624,0.0,2.0,2.0,5,10000,1,31,0
0.92,1.0,0.0,2.0,21,0,1,88,1
0.738,1.0,0.0,2.0,10,250,5,18,0
0.92,0.0,0.0,2.0,6,5,5,10,0
0.926,1.0,0.0,3.0,21,25,5,214,0
0.92,1.0,0.0,2.0,21,250,2,4,0
0.897,1.0,1.0,2.0,7,250,1,46,0
0.727,1.0,0.0,2.0,9,0,2,55,0
0.92,1.0,1.0,2.0,1,0,1,20,1
0.8959999999999999,1.0,0.0,3.0,14,750,1,76,0
0.754,0.0,1.0,1.0,1,0,1,57,1
0.6890000000000001,0.0,2.0,2.0,3,75,1,34,0
0.926,0.0,2.0,2.0,11,25,2,33,1
0.897,1.0,0.0,3.0,10,25,2,23,0
0.92,0.0,0.0,2.0,2,250,2,106,0
0.92,1.0,0.0,2.0,21,0,1,86,1
0.579,1.0,0.0,2.0,1,25,1,47,0
0.92,1.0,0.0,3.0,14,10000,1,56,0
0.924,1.0,0.0,1.0,7,75,5,146,0
0.92,1.0,0.0,2.0,5,10000,1,72,0
0.8270000000000001,1.0,0.0,2.0,17,250,1,30,0
0.624,0.0,0.0,2.0,3,75,1,150,1
0.8959999999999999,1.0,0.0,2.0,8,5,2,32,0
0.926,0.0,2.0,3.0,0,75,1,23,0
0.92,1.0,0.0,2.0,20,10000,5,40,0
0.691,1.0,2.0,2.0,6,0,1,60,1
0.624,0.0,2.0,2.0,2,0,0,13,0
0.624,0.0,2.0,3.0,0,250,5,20,0
0.924,1.0,0.0,2.0,15,5,1,10,0
0.926,0.0,0.0,1.0,15,0,5,60,0
0.915,1.0,0.0,2.0,9,5,1,5,0
0.624,1.0,2.0,2.0,3,750,1,134,0
0.91,0.0,0.0,3.0,3,2500,1,148,0
0.926,1.0,0.0,2.0,19,25,4,70,0
0.843,1.0,0.0,2.0,13,5,4,44,1
0.884,1.0,0.0,2.0,7,250,3,37,0
0.92,1.0,0.0,2.0,21,0,4,32,1
0.691,0.0,0.0,2.0,11,0,4,4,0
0.624,1.0,0.0,2.0,3,75,1,21,0
0.624,1.0,0.0,2.0,3,750,1,80,1
0.92,1.0,0.0,3.0,11,5,1,28,0
0.926,1.0,0.0,3.0,5,10000,1,41,0
0.855,1.0,0.0,2.0,4,75,3,158,0
0.91,1.0,0.0,2.0,21,75,1,84,0
0.698,1.0,2.0,3.0,14,5,4,28,0
0.624,1.0,2.0,2.0,5,75,1,135,1
0.92,0.0,0.0,3.0,10,75,4,56,0
0.91,1.0,0.0,2.0,21,250,2,12,0
0.92,1.0,0.0,2.0,9,750,2,112,0
0.624,0.0,0.0,2.0,21,0,2,87,0
0.92,1.0,0.0,1.0,21,0,5,102,0
0.92,1.0,0.0,3.0,21,0,5,136,0
0.92,0.0,2.0,2.0,5,0,1,90,0
0.903,0.0,0.0,2.0,5,0,1,38,0
0.698,1.0,0.0,3.0,15,0,1,19,1
0.91,0.0,2.0,4.0,8,0,1,20,0
0.55,1.0,0.0,2.0,17,2500,4,13,1
0.855,1.0,0.0,2.0,11,0,1,192,0
0.624,0.0,2.0,1.0,4,0,0,78,1
0.92,1.0,0.0,3.0,21,2500,5,51,0
0.92,1.0,0.0,2.0,4,10000,1,31,0
0.923,1.0,0.0,2.0,5,7500,1,54,0
0.624,1.0,0.0,2.0,5,0,4,56,0
0.897,1.0,0.0,3.0,21,10000,3,112,0
0.794,1.0,0.0,2.0,3,75,1,37,0
0.91,1.0,0.0,2.0,5,75,1,14,0
0.897,1.0,0.0,3.0,7,75,2,30,0
0.924,1.0,0.0,1.0,11,75,1,54,0
0.92,1.0,0.0,2.0,4,250,1,114,0
0.84,1.0,0.0,2.0,19,250,1,102,0
0.92,1.0,2.0,2.0,4,250,1,33,0
0.698,0.0,2.0,2.0,1,0,0,10,0
0.92,1.0,0.0,1.0,11,0,5,306,1
0.624,0.0,2.0,1.0,4,0,0,64,1
0.624,0.0,0.0,3.0,2,75,1,10,1
0.926,1.0,1.0,1.0,3,2500,0,34,0
0.855,1.0,0.0,2.0,21,7500,0,55,0
0.55,1.0,0.0,2.0,3,250,1,62,0
0.893,1.0,1.0,2.0,6,25,4,5,0
0.92,1.0,0.0,3.0,17,10000,5,158,0
0.92,1.0,0.0,2.0,8,250,3,8,0
0.939,1.0,0.0,2.0,11,75,2,17,0
0.855,1.0,1.0,1.0,16,25,1,182,0
0.91,1.0,0.0,3.0,8,75,1,110,0
0.897,0.0,0.0,3.0,18,250,1,47,0
0.848,0.0,0.0,2.0,0,75,1,57,0
0.624,1.0,0.0,3.0,7,2500,1,15,1
0.624,1.0,0.0,2.0,11,10000,1,57,1
0.91,1.0,0.0,2.0,1,25,1,8,0
0.8270000000000001,1.0,0.0,2.0,6,5,5,29,0
0.91,0.0,0.0,2.0,15,10000,5,147,0
0.92,1.0,0.0,2.0,21,75,2,100,0
0.55,0.0,2.0,2.0,0,0,2,63,1
0.8959999999999999,1.0,0.0,3.0,21,25,5,53,0
0.624,1.0,0.0,2.0,6,250,1,13,0
0.91,1.0,0.0,2.0,16,25,2,82,0
0.926,0.0,0.0,1.0,3,75,1,56,0
0.92,0.0,0.0,4.0,11,2500,2,51,0
0.698,1.0,0.0,3.0,9,750,5,78,1
0.926,1.0,2.0,3.0,16,7500,2,8,0
0.91,1.0,0.0,3.0,15,250,2,52,0
0.856,0.0,2.0,2.0,0,0,1,58,0
0.913,0.0,0.0,4.0,21,2500,4,78,0
0.897,1.0,0.0,2.0,5,10000,1,11,0
0.754,0.0,0.0,0.0,10,0,0,15,0
0.92,1.0,2.0,2.0,3,10000,1,64,0
0.897,1.0,0.0,2.0,18,0,5,98,0
0.92,0.0,0.0,3.0,10,2500,3,16,0
0.913,1.0,0.0,2.0,21,75,5,56,0
0.92,1.0,2.0,2.0,3,7500,1,114,0
0.91,1.0,0.0,2.0,16,75,1,43,0
0.769,0.0,0.0,2.0,7,0,2,104,1
0.8270000000000001,1.0,0.0,2.0,16,250,1,17,1
0.92,1.0,0.0,2.0,12,25,0,25,0
0.698,0.0,0.0,4.0,21,10000,5,18,0
0.8270000000000001,1.0,0.0,3.0,5,250,1,69,0
0.92,1.0,0.0,2.0,16,2500,4,10,0
0.899,1.0,1.0,2.0,7,0,2,31,1
0.91,1.0,0.0,2.0,20,2500,1,44,0
0.92,1.0,0.0,2.0,7,75,1,65,0
0.91,1.0,0.0,2.0,14,75,1,26,0
0.624,0.0,2.0,1.0,2,0,0,42,0
0.92,1.0,0.0,2.0,8,10000,4,260,0
0.91,0.0,0.0,0.0,3,0,0,77,0
0.804,0.0,0.0,2.0,5,0,1,155,0
0.897,1.0,0.0,3.0,21,5,3,9,1
0.698,1.0,0.0,2.0,7,5,1,40,0
0.855,1.0,0.0,3.0,5,2500,3,23,0
0.887,1.0,0.0,2.0,20,7500,1,26,0
0.91,1.0,0.0,2.0,21,250,4,95,0
0.887,1.0,0.0,1.0,4,25,1,88,0
